city,timestamp,temperature,season
New York,2010-02-19,-0.5667978276068513,winter
New York,2010-02-20,4.49097682738728,winter
New York,2010-02-21,-3.0099978992367555,winter
New York,2010-02-22,-3.250633959391977,winter
New York,2010-02-23,-2.079006383470166,winter
New York,2010-02-24,-11.800818508185603,winter
New York,2010-02-25,6.448635067427119,winter
New York,2010-02-26,3.5181595538983377,winter
New York,2010-02-27,-3.1293439506606453,winter
New York,2010-02-28,1.1858401566530006,winter
New York,2010-03-01,1.8744709776111323,spring
New York,2010-03-02,16.741575902136518,spring
New York,2010-03-03,4.803156439062732,spring
New York,2010-03-04,18.48277497393685,spring
New York,2010-03-05,11.04523902391181,spring
New York,2010-03-06,3.8096985366127645,spring
New York,2010-03-07,20.79617001509984,spring
New York,2010-03-08,10.34317120190319,spring
New York,2010-03-09,7.969318853076158,spring
New York,2010-03-10,5.697233264430391,spring
New York,2010-03-11,14.91833175790086,spring
New York,2010-03-12,15.871927474316106,spring
New York,2010-03-13,5.976007131439994,spring
New York,2010-03-14,16.37667552355937,spring
New York,2010-03-15,14.580666380540219,spring
New York,2010-03-16,12.22061641107561,spring
New York,2010-03-17,1.4414402656852565,spring
New York,2010-03-18,7.332823391315209,spring
New York,2010-03-19,10.448872705593553,spring
New York,2010-03-20,10.893378092130373,spring
New York,2010-03-21,8.431590040852145,spring
New York,2010-03-22,10.880359455457125,spring
New York,2010-03-23,2.1447702021857884,spring
New York,2010-03-24,10.211901565253099,spring
New York,2010-03-25,11.834684562742435,spring
New York,2010-03-26,8.043184978421742,spring
New York,2010-03-27,6.177206428457543,spring
New York,2010-03-28,14.644866030544405,spring
New York,2010-03-29,18.185931240599402,spring
New York,2010-03-30,7.222090674108069,spring
New York,2010-03-31,4.492527336198922,spring
New York,2010-04-01,10.617568405050786,spring
New York,2010-04-02,13.170387449644315,spring
New York,2010-04-03,11.781056103486124,spring
New York,2010-04-04,22.159721656924336,spring
New York,2010-04-05,8.383474943790683,spring
New York,2010-04-06,15.86967651422811,spring
New York,2010-04-07,12.048782419771102,spring
New York,2010-04-08,5.636096832730286,spring
New York,2010-04-09,16.68328278384502,spring
New York,2010-04-10,10.414974508738862,spring
New York,2010-04-11,8.160143985079532,spring
New York,2010-04-12,10.522562408837477,spring
New York,2010-04-13,6.1149777642527665,spring
New York,2010-04-14,9.166455709835864,spring
New York,2010-04-15,9.072375768320917,spring
New York,2010-04-16,7.209717818920012,spring
New York,2010-04-17,4.092610347700754,spring
New York,2010-04-18,10.310856648566332,spring
New York,2010-04-19,15.436250796556548,spring
New York,2010-04-20,11.033980469247421,spring
New York,2010-04-21,12.43501977782654,spring
New York,2010-04-22,6.65007454735758,spring
New York,2010-04-23,16.380888428213545,spring
New York,2010-04-24,11.154018851611227,spring
New York,2010-04-25,11.749098367618492,spring
New York,2010-04-26,17.060804424138915,spring
New York,2010-04-27,14.114253658461019,spring
New York,2010-04-28,16.997696094476616,spring
New York,2010-04-29,5.600331563561875,spring
New York,2010-04-30,9.602608158156235,spring
New York,2010-05-01,15.797563165515605,spring
New York,2010-05-02,15.715059023974563,spring
New York,2010-05-03,15.198738235918785,spring
New York,2010-05-04,6.219817010611369,spring
New York,2010-05-05,3.0320680093217725,spring
New York,2010-05-06,17.65831223765784,spring
New York,2010-05-07,14.47206155339426,spring
New York,2010-05-08,8.52658471856441,spring
New York,2010-05-09,3.9110579581209626,spring
New York,2010-05-10,6.228287735867238,spring
New York,2010-05-11,4.321746613365302,spring
New York,2010-05-12,10.174505651571872,spring
New York,2010-05-13,5.000208392596745,spring
New York,2010-05-14,8.86401536151567,spring
New York,2010-05-15,13.455645958715772,spring
New York,2010-05-16,4.481995246979132,spring
New York,2010-05-17,9.182928835911325,spring
New York,2010-05-18,1.4586541216820559,spring
New York,2010-05-19,13.568451680415055,spring
New York,2010-05-20,2.9507749490435673,spring
New York,2010-05-21,3.27252449490914,spring
New York,2010-05-22,6.450665000925565,spring
New York,2010-05-23,16.261099882793523,spring
New York,2010-05-24,12.321948363100656,spring
New York,2010-05-25,3.3967070431433886,spring
New York,2010-05-26,0.21710057818364548,spring
New York,2010-05-27,8.019027817420893,spring
New York,2010-05-28,8.071637003781467,spring
New York,2010-05-29,7.479518394032814,spring
New York,2010-05-30,10.438561493000067,spring
New York,2010-05-31,6.041782354722311,spring
New York,2010-06-01,34.64107411556146,summer
New York,2010-06-02,21.579633800935248,summer
New York,2010-06-03,23.604019284523165,summer
New York,2010-06-04,25.958236707778347,summer
New York,2010-06-05,32.245563370193146,summer
New York,2010-06-06,27.153601305450422,summer
New York,2010-06-07,41.3208381695661,summer
New York,2010-06-08,25.73015405309644,summer
New York,2010-06-09,27.086064319283395,summer
New York,2010-06-10,26.0403458177713,summer
New York,2010-06-11,22.094434932614536,summer
New York,2010-06-12,29.559120670260697,summer
New York,2010-06-13,26.50042238504619,summer
New York,2010-06-14,14.012103610386353,summer
New York,2010-06-15,27.981414870290582,summer
New York,2010-06-16,20.135165147623553,summer
New York,2010-06-17,19.64257382985428,summer
New York,2010-06-18,24.180427477392968,summer
New York,2010-06-19,22.11890363633356,summer
New York,2010-06-20,20.893801286380402,summer
New York,2010-06-21,19.116186043977244,summer
New York,2010-06-22,21.798209999627908,summer
New York,2010-06-23,20.352974212699397,summer
New York,2010-06-24,24.835384822896117,summer
New York,2010-06-25,15.417839078887724,summer
New York,2010-06-26,26.511508107656837,summer
New York,2010-06-27,27.863423615116755,summer
New York,2010-06-28,20.979212577234513,summer
New York,2010-06-29,20.511155663828575,summer
New York,2010-06-30,32.250249215958924,summer
New York,2010-07-01,22.38563416964584,summer
New York,2010-07-02,22.52972730016941,summer
New York,2010-07-03,32.429847032326194,summer
New York,2010-07-04,27.13606615594204,summer
New York,2010-07-05,19.44780172225053,summer
New York,2010-07-06,20.373606397189075,summer
New York,2010-07-07,32.906371985510724,summer
New York,2010-07-08,30.620016419437647,summer
New York,2010-07-09,15.940743968847768,summer
New York,2010-07-10,24.08241567448149,summer
New York,2010-07-11,27.064726667431515,summer
New York,2010-07-12,26.990632324988532,summer
New York,2010-07-13,31.56963569956759,summer
New York,2010-07-14,15.087543357875173,summer
New York,2010-07-15,25.90771743757162,summer
New York,2010-07-16,26.333466201964384,summer
New York,2010-07-17,29.318141607846716,summer
New York,2010-07-18,21.477997927321287,summer
New York,2010-07-19,24.5752892230247,summer
New York,2010-07-20,20.720480134599306,summer
New York,2010-07-21,25.53668239866257,summer
New York,2010-07-22,22.41336476921245,summer
New York,2010-07-23,26.440906071313428,summer
New York,2010-07-24,24.65337570530749,summer
New York,2010-07-25,29.451009664840342,summer
New York,2010-07-26,24.884844580819816,summer
New York,2010-07-27,20.33457045648005,summer
New York,2010-07-28,25.39051315155352,summer
New York,2010-07-29,23.772365277163996,summer
New York,2010-07-30,20.842169072051462,summer
New York,2010-07-31,27.735819720626793,summer
New York,2010-08-01,20.404844710257642,summer
New York,2010-08-02,34.71939365532042,summer
New York,2010-08-03,26.53581519114164,summer
New York,2010-08-04,29.675400836188896,summer
New York,2010-08-05,27.53137351989496,summer
New York,2010-08-06,25.011488909874668,summer
New York,2010-08-07,28.744210781813766,summer
New York,2010-08-08,21.716129990719686,summer
New York,2010-08-09,26.68492103078694,summer
New York,2010-08-10,29.18824724223807,summer
New York,2010-08-11,30.302621081915554,summer
New York,2010-08-12,25.450140942511506,summer
New York,2010-08-13,26.031484078801654,summer
New York,2010-08-14,29.705952842522617,summer
New York,2010-08-15,27.67202338529628,summer
New York,2010-08-16,22.079230646239914,summer
New York,2010-08-17,21.62436360431819,summer
New York,2010-08-18,18.139926645166085,summer
New York,2010-08-19,25.4581136504489,summer
New York,2010-08-20,23.2798803978058,summer
New York,2010-08-21,17.65174218540378,summer
New York,2010-08-22,25.084019025624414,summer
New York,2010-08-23,30.97990390523086,summer
New York,2010-08-24,27.093021053857804,summer
New York,2010-08-25,30.37708837378207,summer
New York,2010-08-26,21.864837902998726,summer
New York,2010-08-27,26.756605166518877,summer
New York,2010-08-28,19.087593016851784,summer
New York,2010-08-29,20.63607905536943,summer
New York,2010-08-30,24.845612546392378,summer
New York,2010-08-31,23.931334788672427,summer
New York,2010-09-01,18.0543185820174,autumn
New York,2010-09-02,8.996069679899986,autumn
New York,2010-09-03,15.68102328643517,autumn
New York,2010-09-04,12.934922712541297,autumn
New York,2010-09-05,8.388959601232912,autumn
New York,2010-09-06,16.351005282950968,autumn
New York,2010-09-07,13.876466504502334,autumn
New York,2010-09-08,16.532576233390348,autumn
New York,2010-09-09,17.750086149045675,autumn
New York,2010-09-10,16.570384887271366,autumn
New York,2010-09-11,14.519041584037225,autumn
New York,2010-09-12,18.56863325080396,autumn
New York,2010-09-13,18.591554967215455,autumn
New York,2010-09-14,16.937743784240418,autumn
New York,2010-09-15,19.066185608993244,autumn
New York,2010-09-16,10.42233897466657,autumn
New York,2010-09-17,12.259342413750929,autumn
New York,2010-09-18,8.267332565299997,autumn
New York,2010-09-19,17.47292953598452,autumn
New York,2010-09-20,23.263088755349045,autumn
New York,2010-09-21,16.910337725327544,autumn
New York,2010-09-22,11.315963701672189,autumn
New York,2010-09-23,14.410845550351093,autumn
New York,2010-09-24,16.741604252108036,autumn
New York,2010-09-25,17.43522237600119,autumn
New York,2010-09-26,16.39440677764233,autumn
New York,2010-09-27,20.596206799935178,autumn
New York,2010-09-28,14.06478922717183,autumn
New York,2010-09-29,17.70783453684052,autumn
New York,2010-09-30,19.975643288407912,autumn
New York,2010-10-01,19.342554998797233,autumn
New York,2010-10-02,19.59343185260448,autumn
New York,2010-10-03,29.978302051907995,autumn
New York,2010-10-04,13.167567288403053,autumn
New York,2010-10-05,19.058467937472102,autumn
New York,2010-10-06,20.768527088172142,autumn
New York,2010-10-07,25.377105365752403,autumn
New York,2010-10-08,15.564513290319729,autumn
New York,2010-10-09,8.430297750295457,autumn
New York,2010-10-10,15.480525920475314,autumn
New York,2010-10-11,13.404856301471929,autumn
New York,2010-10-12,19.545706203461013,autumn
New York,2010-10-13,14.6535248808395,autumn
New York,2010-10-14,13.701047758927329,autumn
New York,2010-10-15,18.12264273073336,autumn
New York,2010-10-16,18.37980062772985,autumn
New York,2010-10-17,24.291467084265783,autumn
New York,2010-10-18,16.953174621573876,autumn
New York,2010-10-19,13.041415330988157,autumn
New York,2010-10-20,23.28011918002734,autumn
New York,2010-10-21,10.497647145070337,autumn
New York,2010-10-22,21.941124415481383,autumn
New York,2010-10-23,14.433306881558654,autumn
New York,2010-10-24,17.72659512961763,autumn
New York,2010-10-25,15.91984121479135,autumn
New York,2010-10-26,15.377945622466406,autumn
New York,2010-10-27,17.675136927485998,autumn
New York,2010-10-28,6.751999322229276,autumn
New York,2010-10-29,20.057687551920605,autumn
New York,2010-10-30,11.073393402801356,autumn
New York,2010-10-31,14.147444276732072,autumn
New York,2010-11-01,17.894084955215323,autumn
New York,2010-11-02,13.51589891094623,autumn
New York,2010-11-03,17.01935491178629,autumn
New York,2010-11-04,15.361705198469707,autumn
New York,2010-11-05,17.522612514339077,autumn
New York,2010-11-06,3.4877651033919044,autumn
New York,2010-11-07,16.26535686265427,autumn
New York,2010-11-08,6.549386112041752,autumn
New York,2010-11-09,18.220880864063783,autumn
New York,2010-11-10,16.80316052873271,autumn
New York,2010-11-11,14.514864443690081,autumn
New York,2010-11-12,14.005458671313464,autumn
New York,2010-11-13,18.895751066505028,autumn
New York,2010-11-14,19.636300349860953,autumn
New York,2010-11-15,5.042009379143324,autumn
New York,2010-11-16,9.663884228592806,autumn
New York,2010-11-17,10.647608916693727,autumn
New York,2010-11-18,9.342316915916433,autumn
New York,2010-11-19,10.095580203001097,autumn
New York,2010-11-20,14.857677098528956,autumn
New York,2010-11-21,7.109417496371554,autumn
New York,2010-11-22,8.7573943165302,autumn
New York,2010-11-23,7.774216454424198,autumn
New York,2010-11-24,10.264671478359435,autumn
New York,2010-11-25,10.320026669001237,autumn
New York,2010-11-26,16.439181432197266,autumn
New York,2010-11-27,19.517056514403595,autumn
New York,2010-11-28,15.833190678762397,autumn
New York,2010-11-29,17.47420517427914,autumn
New York,2010-11-30,6.56295105104938,autumn
New York,2010-12-01,-5.089995498062327,winter
New York,2010-12-02,2.2049468633795253,winter
New York,2010-12-03,0.003898447491437749,winter
New York,2010-12-04,-0.8931604806213477,winter
New York,2010-12-05,-5.0517275625118785,winter
New York,2010-12-06,7.31111363772038,winter
New York,2010-12-07,-6.306133782164986,winter
New York,2010-12-08,-3.7266268356253023,winter
New York,2010-12-09,0.6361157236823306,winter
New York,2010-12-10,1.24905911388543,winter
New York,2010-12-11,-5.941830478618032,winter
New York,2010-12-12,-2.670581691729831,winter
New York,2010-12-13,-2.9547068449877614,winter
New York,2010-12-14,1.0957564828351638,winter
New York,2010-12-15,13.216201898054582,winter
New York,2010-12-16,-3.2313599317114052,winter
New York,2010-12-17,0.06746266554373209,winter
New York,2010-12-18,-1.884198810844845,winter
New York,2010-12-19,-0.1739947236854661,winter
New York,2010-12-20,-2.2552649468092834,winter
New York,2010-12-21,-2.7197009183412737,winter
New York,2010-12-22,-1.7269106600703588,winter
New York,2010-12-23,-1.4285187358956384,winter
New York,2010-12-24,-3.5413765876590144,winter
New York,2010-12-25,-10.7217587095639,winter
New York,2010-12-26,-6.594617014672039,winter
New York,2010-12-27,2.1807657372187,winter
New York,2010-12-28,-4.744724491643089,winter
New York,2010-12-29,-3.2122297697040407,winter
New York,2010-12-30,-10.571279578569532,winter
New York,2010-12-31,1.0014278371973102,winter
New York,2011-01-01,-2.0739521179178357,winter
New York,2011-01-02,2.0445359264703242,winter
New York,2011-01-03,-0.6839778428345444,winter
New York,2011-01-04,-10.268886505653622,winter
New York,2011-01-05,4.338551043152359,winter
New York,2011-01-06,0.1296084629400223,winter
New York,2011-01-07,6.029492697418128,winter
New York,2011-01-08,-5.044851609060499,winter
New York,2011-01-09,0.43256716873030876,winter
New York,2011-01-10,0.5007335657284675,winter
New York,2011-01-11,4.073533374918889,winter
New York,2011-01-12,-13.480467401191053,winter
New York,2011-01-13,-1.2204911106126208,winter
New York,2011-01-14,-8.572421433549625,winter
New York,2011-01-15,-5.088099713492528,winter
New York,2011-01-16,-1.4160769049641688,winter
New York,2011-01-17,5.440605224079738,winter
New York,2011-01-18,-8.163249831090255,winter
New York,2011-01-19,-0.33140558352945876,winter
New York,2011-01-20,-14.39245639086086,winter
New York,2011-01-21,5.227573654286918,winter
New York,2011-01-22,1.2372664678573821,winter
New York,2011-01-23,2.3743673225321444,winter
New York,2011-01-24,-11.586174081554667,winter
New York,2011-01-25,-7.482736355880869,winter
New York,2011-01-26,2.9426904208101012,winter
New York,2011-01-27,2.3353524458001127,winter
New York,2011-01-28,-6.516425067870611,winter
New York,2011-01-29,-4.516388097680598,winter
New York,2011-01-30,4.611005277395408,winter
New York,2011-01-31,3.7900568218810653,winter
New York,2011-02-01,4.614179402276812,winter
New York,2011-02-02,-9.94163904105864,winter
New York,2011-02-03,5.35658362350882,winter
New York,2011-02-04,-0.40603819530860724,winter
New York,2011-02-05,-2.1394614975940676,winter
New York,2011-02-06,-0.03562968868978512,winter
New York,2011-02-07,4.513753584097963,winter
New York,2011-02-08,-4.649786755856157,winter
New York,2011-02-09,1.7993912242091037,winter
New York,2011-02-10,6.554660417269611,winter
New York,2011-02-11,-5.05791973351681,winter
New York,2011-02-12,0.8927448094423005,winter
New York,2011-02-13,9.816899720271199,winter
New York,2011-02-14,-4.741113601030875,winter
New York,2011-02-15,-3.03512307244201,winter
New York,2011-02-16,-3.5176495630256137,winter
New York,2011-02-17,-5.656180313818204,winter
New York,2011-02-18,-2.310554528190714,winter
New York,2011-02-19,-3.0669750396355084,winter
New York,2011-02-20,1.7712606687673476,winter
New York,2011-02-21,5.582800372066989,winter
New York,2011-02-22,1.186144198835695,winter
New York,2011-02-23,-2.9118773418654915,winter
New York,2011-02-24,7.215710745389131,winter
New York,2011-02-25,-2.152745282343732,winter
New York,2011-02-26,5.405277566851863,winter
New York,2011-02-27,-5.072208197473516,winter
New York,2011-02-28,-1.6099296680581938,winter
New York,2011-03-01,3.9166474112754157,spring
New York,2011-03-02,5.264682387682728,spring
New York,2011-03-03,11.330413148346407,spring
New York,2011-03-04,11.84311591212559,spring
New York,2011-03-05,17.728514227488652,spring
New York,2011-03-06,8.827156889678166,spring
New York,2011-03-07,4.687002744997723,spring
New York,2011-03-08,16.44483681296338,spring
New York,2011-03-09,15.953022827198,spring
New York,2011-03-10,11.367876212831906,spring
New York,2011-03-11,3.27783698018955,spring
New York,2011-03-12,13.599314406973376,spring
New York,2011-03-13,-2.268464488858637,spring
New York,2011-03-14,17.59357141294309,spring
New York,2011-03-15,6.499467861717898,spring
New York,2011-03-16,21.447920511280056,spring
New York,2011-03-17,14.038111055460467,spring
New York,2011-03-18,18.61507268541373,spring
New York,2011-03-19,13.384605288728029,spring
New York,2011-03-20,3.4293352269704327,spring
New York,2011-03-21,9.877618327225665,spring
New York,2011-03-22,6.973428133158784,spring
New York,2011-03-23,8.113097306443535,spring
New York,2011-03-24,14.308314740976018,spring
New York,2011-03-25,9.964002953566808,spring
New York,2011-03-26,11.162762927564598,spring
New York,2011-03-27,12.471376563736145,spring
New York,2011-03-28,5.772765667873801,spring
New York,2011-03-29,14.533555073652797,spring
New York,2011-03-30,7.517645337761922,spring
New York,2011-03-31,6.193373315720559,spring
New York,2011-04-01,4.599142109381226,spring
New York,2011-04-02,12.31846020058553,spring
New York,2011-04-03,10.48594083272393,spring
New York,2011-04-04,0.4824253923078259,spring
New York,2011-04-05,6.768208534539523,spring
New York,2011-04-06,6.84381641086251,spring
New York,2011-04-07,7.92958161590302,spring
New York,2011-04-08,12.940614592443671,spring
New York,2011-04-09,6.0771381032866865,spring
New York,2011-04-10,12.618221513829868,spring
New York,2011-04-11,11.219100755497195,spring
New York,2011-04-12,7.389599075307904,spring
New York,2011-04-13,20.744056505951548,spring
New York,2011-04-14,10.691442834677707,spring
New York,2011-04-15,-0.006996532289151869,spring
New York,2011-04-16,10.098863726878283,spring
New York,2011-04-17,19.704260740283594,spring
New York,2011-04-18,13.681015342948537,spring
New York,2011-04-19,12.244761736436667,spring
New York,2011-04-20,7.9520755709812505,spring
New York,2011-04-21,7.60474562726967,spring
New York,2011-04-22,22.054318397097244,spring
New York,2011-04-23,4.085593754704471,spring
New York,2011-04-24,8.42931809439423,spring
New York,2011-04-25,1.556120698991158,spring
New York,2011-04-26,18.307465661345912,spring
New York,2011-04-27,5.424624883769107,spring
New York,2011-04-28,21.319506721332473,spring
New York,2011-04-29,0.8397498363088185,spring
New York,2011-04-30,11.760828091466662,spring
New York,2011-05-01,2.811402081002173,spring
New York,2011-05-02,9.054914178348023,spring
New York,2011-05-03,6.667010406321107,spring
New York,2011-05-04,9.972950026157305,spring
New York,2011-05-05,19.61802129272344,spring
New York,2011-05-06,13.763253467827722,spring
New York,2011-05-07,12.887614784497533,spring
New York,2011-05-08,8.695593623417501,spring
New York,2011-05-09,9.813382773819646,spring
New York,2011-05-10,17.03863927882984,spring
New York,2011-05-11,9.334432500352305,spring
New York,2011-05-12,18.365054605148007,spring
New York,2011-05-13,8.823573860540785,spring
New York,2011-05-14,10.92870042253071,spring
New York,2011-05-15,8.994929041911261,spring
New York,2011-05-16,12.589831257876062,spring
New York,2011-05-17,15.807571691629775,spring
New York,2011-05-18,3.1810963772500935,spring
New York,2011-05-19,24.281541730535974,spring
New York,2011-05-20,7.596163505418689,spring
New York,2011-05-21,18.087420861497638,spring
New York,2011-05-22,5.945381645177855,spring
New York,2011-05-23,15.083165173306654,spring
New York,2011-05-24,10.226836964173804,spring
New York,2011-05-25,20.09534782844052,spring
New York,2011-05-26,19.456168097021777,spring
New York,2011-05-27,7.909608514214225,spring
New York,2011-05-28,3.903813762171934,spring
New York,2011-05-29,14.06650765789205,spring
New York,2011-05-30,3.744585125568735,spring
New York,2011-05-31,12.632682140777817,spring
New York,2011-06-01,32.151346888686284,summer
New York,2011-06-02,20.15320851222492,summer
New York,2011-06-03,28.66244418877895,summer
New York,2011-06-04,27.35116109169809,summer
New York,2011-06-05,21.591459893607837,summer
New York,2011-06-06,27.742014909415886,summer
New York,2011-06-07,16.00005056437536,summer
New York,2011-06-08,22.439470635715367,summer
New York,2011-06-09,25.556031640087905,summer
New York,2011-06-10,27.03090642905344,summer
New York,2011-06-11,21.63263759484289,summer
New York,2011-06-12,26.32611379482398,summer
New York,2011-06-13,25.095262630042455,summer
New York,2011-06-14,25.657840370384886,summer
New York,2011-06-15,26.873116309552938,summer
New York,2011-06-16,30.414673226606666,summer
New York,2011-06-17,27.2566674517486,summer
New York,2011-06-18,21.1905708573099,summer
New York,2011-06-19,20.81095016391346,summer
New York,2011-06-20,17.409044256891324,summer
New York,2011-06-21,20.616375955767733,summer
New York,2011-06-22,27.08564588586864,summer
New York,2011-06-23,27.031121791011195,summer
New York,2011-06-24,22.50219045884074,summer
New York,2011-06-25,26.13868109041572,summer
New York,2011-06-26,29.746045295363356,summer
New York,2011-06-27,30.935707660505575,summer
New York,2011-06-28,29.023052489800765,summer
New York,2011-06-29,19.690944309776828,summer
New York,2011-06-30,30.804209688409063,summer
New York,2011-07-01,19.771128263203373,summer
New York,2011-07-02,15.869098012903441,summer
New York,2011-07-03,32.284787915505895,summer
New York,2011-07-04,23.446840488676926,summer
New York,2011-07-05,25.20557504852518,summer
New York,2011-07-06,19.478198049837722,summer
New York,2011-07-07,21.83747596725368,summer
New York,2011-07-08,26.471592455975223,summer
New York,2011-07-09,24.22256218771559,summer
New York,2011-07-10,30.167103242196195,summer
New York,2011-07-11,36.63084492306698,summer
New York,2011-07-12,28.95173744317453,summer
New York,2011-07-13,25.91720880470246,summer
New York,2011-07-14,20.040490002974753,summer
New York,2011-07-15,25.68074193592234,summer
New York,2011-07-16,19.50337065272793,summer
New York,2011-07-17,21.763550563198617,summer
New York,2011-07-18,26.75047158153537,summer
New York,2011-07-19,30.410027184925767,summer
New York,2011-07-20,20.045856805447094,summer
New York,2011-07-21,23.136420419042437,summer
New York,2011-07-22,23.95270477770463,summer
New York,2011-07-23,15.49189709265864,summer
New York,2011-07-24,30.706863414501335,summer
New York,2011-07-25,22.78948724798527,summer
New York,2011-07-26,17.339324298606357,summer
New York,2011-07-27,17.585740533551643,summer
New York,2011-07-28,27.28069799779247,summer
New York,2011-07-29,32.34120391747969,summer
New York,2011-07-30,17.745925455388786,summer
New York,2011-07-31,16.30053167767027,summer
New York,2011-08-01,32.39184904785544,summer
New York,2011-08-02,20.044307525727465,summer
New York,2011-08-03,20.884612287851883,summer
New York,2011-08-04,25.265703925764665,summer
New York,2011-08-05,21.383689748460263,summer
New York,2011-08-06,22.612610635462463,summer
New York,2011-08-07,23.917077010901796,summer
New York,2011-08-08,28.342971631961394,summer
New York,2011-08-09,25.525338572257525,summer
New York,2011-08-10,28.292003082841706,summer
New York,2011-08-11,29.98423757603423,summer
New York,2011-08-12,21.153137139030783,summer
New York,2011-08-13,22.025933456128506,summer
New York,2011-08-14,27.370494858103097,summer
New York,2011-08-15,30.305156449509415,summer
New York,2011-08-16,29.620409835134478,summer
New York,2011-08-17,22.104307217137173,summer
New York,2011-08-18,32.680709186616404,summer
New York,2011-08-19,20.17135691883846,summer
New York,2011-08-20,20.071993850346928,summer
New York,2011-08-21,34.639141011572384,summer
New York,2011-08-22,22.036343501690467,summer
New York,2011-08-23,22.70286668568352,summer
New York,2011-08-24,21.81564860963982,summer
New York,2011-08-25,22.546881317650634,summer
New York,2011-08-26,26.441733586043792,summer
New York,2011-08-27,26.227812184725966,summer
New York,2011-08-28,15.191061589633211,summer
New York,2011-08-29,20.613234787949015,summer
New York,2011-08-30,29.52864250158435,summer
New York,2011-08-31,30.39458763752019,summer
New York,2011-09-01,12.514812577791579,autumn
New York,2011-09-02,26.673205495479483,autumn
New York,2011-09-03,6.798349363902778,autumn
New York,2011-09-04,9.179658823597176,autumn
New York,2011-09-05,12.91216638996959,autumn
New York,2011-09-06,10.635569709911595,autumn
New York,2011-09-07,18.33945213848203,autumn
New York,2011-09-08,19.65148485877551,autumn
New York,2011-09-09,16.03998459099779,autumn
New York,2011-09-10,11.929254541019638,autumn
New York,2011-09-11,20.66217950404842,autumn
New York,2011-09-12,11.055265719934187,autumn
New York,2011-09-13,12.679709142016968,autumn
New York,2011-09-14,19.318029603588734,autumn
New York,2011-09-15,12.57222748456784,autumn
New York,2011-09-16,10.840713973956154,autumn
New York,2011-09-17,17.38294063659953,autumn
New York,2011-09-18,9.725924012184125,autumn
New York,2011-09-19,9.183747207970505,autumn
New York,2011-09-20,21.864155741441238,autumn
New York,2011-09-21,18.623787569406055,autumn
New York,2011-09-22,21.115945897612814,autumn
New York,2011-09-23,4.320390412339698,autumn
New York,2011-09-24,14.238769749056788,autumn
New York,2011-09-25,16.16205481186538,autumn
New York,2011-09-26,11.516959253049475,autumn
New York,2011-09-27,12.371991406775962,autumn
New York,2011-09-28,20.205548001784397,autumn
New York,2011-09-29,24.506380068999484,autumn
New York,2011-09-30,11.332919429245521,autumn
New York,2011-10-01,17.35648812895242,autumn
New York,2011-10-02,7.085203106367261,autumn
New York,2011-10-03,16.73388433942025,autumn
New York,2011-10-04,12.25655811089826,autumn
New York,2011-10-05,12.063753709859686,autumn
New York,2011-10-06,13.833225319567877,autumn
New York,2011-10-07,17.009768325304268,autumn
New York,2011-10-08,10.419539001576705,autumn
New York,2011-10-09,9.87657184421186,autumn
New York,2011-10-10,22.68047281779046,autumn
New York,2011-10-11,18.860968334960123,autumn
New York,2011-10-12,21.144645458804654,autumn
